Entity,Code,Date,Total confirmed cases of COVID-19 (cases)
Sri Lanka,LKA,2020-04-01,122
Sri Lanka,LKA,2020-04-02,143
Sri Lanka,LKA,2020-04-03,148
Sri Lanka,LKA,2020-04-04,151
Sudan,SDN,2020-03-14,1
Sudan,SDN,2020-03-15,1
Sudan,SDN,2020-03-16,1
Sudan,SDN,2020-03-17,1
Sudan,SDN,2020-03-18,1
Sudan,SDN,2020-03-19,2
Sudan,SDN,2020-03-20,2
Sudan,SDN,2020-03-21,2
Sudan,SDN,2020-03-22,2
Sudan,SDN,2020-03-23,2
Sudan,SDN,2020-03-24,2
Sudan,SDN,2020-03-25,3
Sudan,SDN,2020-03-26,3
Sudan,SDN,2020-03-27,3
Sudan,SDN,2020-03-28,3
Sudan,SDN,2020-03-29,5
Sudan,SDN,2020-03-30,5
Sudan,SDN,2020-03-31,6
Sudan,SDN,2020-04-01,7
Sudan,SDN,2020-04-02,7
Sudan,SDN,2020-04-03,7
Sudan,SDN,2020-04-04,7
Suriname,SUR,2020-03-15,1
Suriname,SUR,2020-03-21,1
Suriname,SUR,2020-03-22,5
Suriname,SUR,2020-03-23,5
Suriname,SUR,2020-03-24,6
Suriname,SUR,2020-03-25,8
Suriname,SUR,2020-03-26,8
Suriname,SUR,2020-03-27,8
Suriname,SUR,2020-03-28,8
Suriname,SUR,2020-03-29,8
Suriname,SUR,2020-03-30,8
Suriname,SUR,2020-03-31,8
Suriname,SUR,2020-04-01,10
Suriname,SUR,2020-04-02,10
Suriname,SUR,2020-04-03,10
Suriname,SUR,2020-04-04,10
Swaziland,SWZ,2020-03-15,1
Swaziland,SWZ,2020-03-16,1
Swaziland,SWZ,2020-03-17,1
Swaziland,SWZ,2020-03-18,1
Swaziland,SWZ,2020-03-19,1
Swaziland,SWZ,2020-03-20,1
Swaziland,SWZ,2020-03-21,1
Swaziland,SWZ,2020-03-22,1
Swaziland,SWZ,2020-03-23,4
Swaziland,SWZ,2020-03-24,4
Swaziland,SWZ,2020-03-25,4
Swaziland,SWZ,2020-03-26,4
Swaziland,SWZ,2020-03-27,6
Swaziland,SWZ,2020-03-28,9
Swaziland,SWZ,2020-03-29,9
Swaziland,SWZ,2020-03-30,9
Swaziland,SWZ,2020-03-31,9
Swaziland,SWZ,2020-04-01,9
Swaziland,SWZ,2020-04-02,9
Swaziland,SWZ,2020-04-03,9
Swaziland,SWZ,2020-04-04,9
Sweden,SWE,2019-12-31,0
Sweden,SWE,2020-01-01,0
Sweden,SWE,2020-01-02,0
Sweden,SWE,2020-01-03,0
Sweden,SWE,2020-01-04,0
Sweden,SWE,2020-01-05,0
Sweden,SWE,2020-01-06,0
Sweden,SWE,2020-01-07,0
Sweden,SWE,2020-01-08,0
Sweden,SWE,2020-01-09,0
Sweden,SWE,2020-01-10,0
Sweden,SWE,2020-01-11,0
Sweden,SWE,2020-01-12,0
Sweden,SWE,2020-01-13,0
Sweden,SWE,2020-01-14,0
Sweden,SWE,2020-01-15,0
Sweden,SWE,2020-01-16,0
Sweden,SWE,2020-01-17,0
Sweden,SWE,2020-01-18,0
Sweden,SWE,2020-01-19,0
Sweden,SWE,2020-01-20,0
Sweden,SWE,2020-01-21,0
Sweden,SWE,2020-01-22,0
Sweden,SWE,2020-01-23,0
Sweden,SWE,2020-01-24,0
Sweden,SWE,2020-01-25,0
Sweden,SWE,2020-01-26,0
Sweden,SWE,2020-01-27,0
Sweden,SWE,2020-01-28,0
Sweden,SWE,2020-01-29,0
Sweden,SWE,2020-01-30,0
Sweden,SWE,2020-01-31,0
Sweden,SWE,2020-02-01,1
Sweden,SWE,2020-02-02,1
Sweden,SWE,2020-02-03,1
Sweden,SWE,2020-02-04,1
Sweden,SWE,2020-02-05,1
Sweden,SWE,2020-02-06,1
Sweden,SWE,2020-02-07,1
Sweden,SWE,2020-02-08,1
Sweden,SWE,2020-02-09,1
Sweden,SWE,2020-02-10,1
Sweden,SWE,2020-02-11,1
Sweden,SWE,2020-02-12,1
Sweden,SWE,2020-02-13,1
Sweden,SWE,2020-02-14,1
Sweden,SWE,2020-02-15,1
Sweden,SWE,2020-02-16,1
Sweden,SWE,2020-02-17,1
Sweden,SWE,2020-02-18,1
Sweden,SWE,2020-02-19,1
Sweden,SWE,2020-02-20,1
Sweden,SWE,2020-02-21,1
Sweden,SWE,2020-02-22,1
Sweden,SWE,2020-02-23,1
Sweden,SWE,2020-02-24,1
Sweden,SWE,2020-02-25,1
Sweden,SWE,2020-02-26,1
Sweden,SWE,2020-02-27,2
Sweden,SWE,2020-02-28,7
Sweden,SWE,2020-02-29,12
Sweden,SWE,2020-03-01,13
Sweden,SWE,2020-03-02,14
Sweden,SWE,2020-03-03,15
Sweden,SWE,2020-03-04,24
Sweden,SWE,2020-03-05,35
Sweden,SWE,2020-03-06,61
Sweden,SWE,2020-03-07,137
Sweden,SWE,2020-03-08,161
Sweden,SWE,2020-03-09,203
Sweden,SWE,2020-03-10,248
Sweden,SWE,2020-03-11,326
Sweden,SWE,2020-03-12,462
Sweden,SWE,2020-03-13,620
Sweden,SWE,2020-03-14,775
Sweden,SWE,2020-03-15,924
Sweden,SWE,2020-03-16,1032
Sweden,SWE,2020-03-17,1121
Sweden,SWE,2020-03-18,1167
Sweden,SWE,2020-03-19,1301
Sweden,SWE,2020-03-20,1423
Sweden,SWE,2020-03-21,1623
Sweden,SWE,2020-03-22,1746
Sweden,SWE,2020-03-23,1906
Sweden,SWE,2020-03-24,2016
Sweden,SWE,2020-03-25,2272
Sweden,SWE,2020-03-26,2510
Sweden,SWE,2020-03-27,2806
Sweden,SWE,2020-03-28,3046
Sweden,SWE,2020-03-29,3447
Sweden,SWE,2020-03-30,3700
Sweden,SWE,2020-03-31,4028
Sweden,SWE,2020-04-01,4435
Sweden,SWE,2020-04-02,4947
Sweden,SWE,2020-04-03,5466
Sweden,SWE,2020-04-04,6078
Switzerland,CHE,2019-12-31,0
Switzerland,CHE,2020-01-01,0
Switzerland,CHE,2020-01-02,0
Switzerland,CHE,2020-01-03,0
Switzerland,CHE,2020-01-04,0
Switzerland,CHE,2020-01-05,0
Switzerland,CHE,2020-01-06,0
Switzerland,CHE,2020-01-07,0
Switzerland,CHE,2020-01-08,0
Switzerland,CHE,2020-01-09,0
Switzerland,CHE,2020-01-10,0
Switzerland,CHE,2020-01-11,0
Switzerland,CHE,2020-01-12,0
Switzerland,CHE,2020-01-13,0
Switzerland,CHE,2020-01-14,0
Switzerland,CHE,2020-01-15,0
Switzerland,CHE,2020-01-16,0
Switzerland,CHE,2020-01-17,0
Switzerland,CHE,2020-01-18,0
Switzerland,CHE,2020-01-19,0
Switzerland,CHE,2020-01-20,0
Switzerland,CHE,2020-01-21,0
Switzerland,CHE,2020-01-22,0
Switzerland,CHE,2020-01-23,0
Switzerland,CHE,2020-01-24,0
Switzerland,CHE,2020-01-25,0
Switzerland,CHE,2020-01-26,0
Switzerland,CHE,2020-01-27,0
Switzerland,CHE,2020-01-28,0
Switzerland,CHE,2020-01-29,0
Switzerland,CHE,2020-01-30,0
Switzerland,CHE,2020-01-31,0
Switzerland,CHE,2020-02-01,0
Switzerland,CHE,2020-02-02,0
Switzerland,CHE,2020-02-03,0
Switzerland,CHE,2020-02-04,0
Switzerland,CHE,2020-02-05,0
Switzerland,CHE,2020-02-06,0
Switzerland,CHE,2020-02-07,0
Switzerland,CHE,2020-02-08,0
Switzerland,CHE,2020-02-09,0
Switzerland,CHE,2020-02-10,0
Switzerland,CHE,2020-02-11,0
Switzerland,CHE,2020-02-12,0
Switzerland,CHE,2020-02-13,0
Switzerland,CHE,2020-02-14,0
Switzerland,CHE,2020-02-15,0
Switzerland,CHE,2020-02-16,0
Switzerland,CHE,2020-02-17,0
Switzerland,CHE,2020-02-18,0
Switzerland,CHE,2020-02-19,0
Switzerland,CHE,2020-02-20,0
Switzerland,CHE,2020-02-21,0
Switzerland,CHE,2020-02-22,0
Switzerland,CHE,2020-02-23,0
Switzerland,CHE,2020-02-24,0
Switzerland,CHE,2020-02-25,0
Switzerland,CHE,2020-02-26,1
Switzerland,CHE,2020-02-27,1
Switzerland,CHE,2020-02-28,8
Switzerland,CHE,2020-02-29,12
Switzerland,CHE,2020-03-01,18
Switzerland,CHE,2020-03-02,24
Switzerland,CHE,2020-03-03,30
Switzerland,CHE,2020-03-04,37
Switzerland,CHE,2020-03-05,57
Switzerland,CHE,2020-03-06,87
Switzerland,CHE,2020-03-07,209
Switzerland,CHE,2020-03-08,264
Switzerland,CHE,2020-03-09,332
Switzerland,CHE,2020-03-10,374
Switzerland,CHE,2020-03-11,490
Switzerland,CHE,2020-03-12,642
Switzerland,CHE,2020-03-13,854
Switzerland,CHE,2020-03-14,1121
Switzerland,CHE,2020-03-15,1359
Switzerland,CHE,2020-03-16,2200
Switzerland,CHE,2020-03-17,2200
Switzerland,CHE,2020-03-18,2650
Switzerland,CHE,2020-03-19,3010
Switzerland,CHE,2020-03-20,3888
Switzerland,CHE,2020-03-21,4840
Switzerland,CHE,2020-03-22,6077
Switzerland,CHE,2020-03-23,6971
Switzerland,CHE,2020-03-24,8015
Switzerland,CHE,2020-03-25,8789
Switzerland,CHE,2020-03-26,9714
Switzerland,CHE,2020-03-27,10714
Switzerland,CHE,2020-03-28,12104
Switzerland,CHE,2020-03-29,13152
Switzerland,CHE,2020-03-30,14274
Switzerland,CHE,2020-03-31,15412
Switzerland,CHE,2020-04-01,16108
Switzerland,CHE,2020-04-02,17070
Switzerland,CHE,2020-04-03,18844
Switzerland,CHE,2020-04-04,19706
Syria,SYR,2020-03-23,1
Syria,SYR,2020-03-24,1
Syria,SYR,2020-03-25,1
Syria,SYR,2020-03-26,1
Syria,SYR,2020-03-27,5
Syria,SYR,2020-03-28,5
Syria,SYR,2020-03-29,5
Syria,SYR,2020-03-30,9
Syria,SYR,2020-03-31,10
Syria,SYR,2020-04-01,10
Syria,SYR,2020-04-02,10
Syria,SYR,2020-04-03,16
Syria,SYR,2020-04-04,16
Taiwan,TWN,2019-12-31,0
Taiwan,TWN,2020-01-01,0
Taiwan,TWN,2020-01-02,0
Taiwan,TWN,2020-01-03,0
Taiwan,TWN,2020-01-04,0
Taiwan,TWN,2020-01-05,0
Taiwan,TWN,2020-01-06,0
Taiwan,TWN,2020-01-07,0
Taiwan,TWN,2020-01-08,0
Taiwan,TWN,2020-01-09,0
Taiwan,TWN,2020-01-10,0
Taiwan,TWN,2020-01-11,0
Taiwan,TWN,2020-01-12,0
Taiwan,TWN,2020-01-13,0
Taiwan,TWN,2020-01-14,0
Taiwan,TWN,2020-01-15,0
Taiwan,TWN,2020-01-16,0
Taiwan,TWN,2020-01-17,0
Taiwan,TWN,2020-01-18,0
Taiwan,TWN,2020-01-19,0
Taiwan,TWN,2020-01-20,0
Taiwan,TWN,2020-01-21,1
Taiwan,TWN,2020-01-22,1
Taiwan,TWN,2020-01-23,1
Taiwan,TWN,2020-01-24,1
Taiwan,TWN,2020-01-25,3
Taiwan,TWN,2020-01-26,3
Taiwan,TWN,2020-01-27,5
Taiwan,TWN,2020-01-28,7
Taiwan,TWN,2020-01-29,8
Taiwan,TWN,2020-01-30,8
Taiwan,TWN,2020-01-31,9
Taiwan,TWN,2020-02-01,10
Taiwan,TWN,2020-02-02,10
Taiwan,TWN,2020-02-03,10
Taiwan,TWN,2020-02-04,10
Taiwan,TWN,2020-02-05,11
Taiwan,TWN,2020-02-06,11
Taiwan,TWN,2020-02-07,16
Taiwan,TWN,2020-02-08,17
Taiwan,TWN,2020-02-09,18
Taiwan,TWN,2020-02-10,18
Taiwan,TWN,2020-02-11,18
Taiwan,TWN,2020-02-12,18
Taiwan,TWN,2020-02-13,18
Taiwan,TWN,2020-02-14,18
Taiwan,TWN,2020-02-15,18
Taiwan,TWN,2020-02-16,18
Taiwan,TWN,2020-02-17,20
Taiwan,TWN,2020-02-18,22
Taiwan,TWN,2020-02-19,22
Taiwan,TWN,2020-02-20,24
Taiwan,TWN,2020-02-21,24
Taiwan,TWN,2020-02-22,26
Taiwan,TWN,2020-02-23,26
Taiwan,TWN,2020-02-24,28
Taiwan,TWN,2020-02-25,30
Taiwan,TWN,2020-02-26,31
Taiwan,TWN,2020-02-27,32
Taiwan,TWN,2020-02-28,34
Taiwan,TWN,2020-02-29,39
Taiwan,TWN,2020-03-01,40
Taiwan,TWN,2020-03-02,40
Taiwan,TWN,2020-03-03,41
Taiwan,TWN,2020-03-04,42
Taiwan,TWN,2020-03-06,44
Taiwan,TWN,2020-03-07,45
Taiwan,TWN,2020-03-08,45
Taiwan,TWN,2020-03-09,45
Taiwan,TWN,2020-03-11,48
Taiwan,TWN,2020-03-12,48
Taiwan,TWN,2020-03-13,49
Taiwan,TWN,2020-03-14,53
Taiwan,TWN,2020-03-15,59
Taiwan,TWN,2020-03-16,59
Taiwan,TWN,2020-03-17,67
Taiwan,TWN,2020-03-18,77
Taiwan,TWN,2020-03-19,108
Taiwan,TWN,2020-03-20,108
Taiwan,TWN,2020-03-21,135
Taiwan,TWN,2020-03-22,153
Taiwan,TWN,2020-03-23,165
Taiwan,TWN,2020-03-24,195
Taiwan,TWN,2020-03-25,216
Taiwan,TWN,2020-03-26,235
Taiwan,TWN,2020-03-27,252
Taiwan,TWN,2020-03-28,267
Taiwan,TWN,2020-03-29,283
Taiwan,TWN,2020-03-30,306
Taiwan,TWN,2020-03-31,306
Taiwan,TWN,2020-04-01,322
Taiwan,TWN,2020-04-02,339
Taiwan,TWN,2020-04-03,339
Taiwan,TWN,2020-04-04,355
Tanzania,TZA,2020-03-17,1
Tanzania,TZA,2020-03-18,1
Tanzania,TZA,2020-03-19,3
Tanzania,TZA,2020-03-20,3
Tanzania,TZA,2020-03-21,3
Tanzania,TZA,2020-03-22,6
Tanzania,TZA,2020-03-23,12
Tanzania,TZA,2020-03-24,12
Tanzania,TZA,2020-03-25,12
Tanzania,TZA,2020-03-26,12
Tanzania,TZA,2020-03-27,13
Tanzania,TZA,2020-03-28,13
Tanzania,TZA,2020-03-29,13
Tanzania,TZA,2020-03-30,14
Tanzania,TZA,2020-03-31,19
Tanzania,TZA,2020-04-01,19
Tanzania,TZA,2020-04-02,20
Tanzania,TZA,2020-04-03,21
Tanzania,TZA,2020-04-04,21
Thailand,THA,2019-12-31,0
Thailand,THA,2020-01-01,0
Thailand,THA,2020-01-02,0
Thailand,THA,2020-01-03,0
Thailand,THA,2020-01-04,0
Thailand,THA,2020-01-05,0
Thailand,THA,2020-01-06,0
Thailand,THA,2020-01-07,0
Thailand,THA,2020-01-08,0
Thailand,THA,2020-01-09,0
Thailand,THA,2020-01-10,0
Thailand,THA,2020-01-11,0
Thailand,THA,2020-01-12,0
Thailand,THA,2020-01-13,1
Thailand,THA,2020-01-14,1
Thailand,THA,2020-01-15,1
Thailand,THA,2020-01-16,1
Thailand,THA,2020-01-17,2
Thailand,THA,2020-01-18,2
Thailand,THA,2020-01-19,2
Thailand,THA,2020-01-20,2
Thailand,THA,2020-01-21,2
Thailand,THA,2020-01-22,4
Thailand,THA,2020-01-23,4
Thailand,THA,2020-01-24,4
Thailand,THA,2020-01-25,5
Thailand,THA,2020-01-26,5
Thailand,THA,2020-01-27,8
Thailand,THA,2020-01-28,14
Thailand,THA,2020-01-29,14
Thailand,THA,2020-01-30,14
Thailand,THA,2020-01-31,14
Thailand,THA,2020-02-01,19
Thailand,THA,2020-02-02,19
Thailand,THA,2020-02-03,19
Thailand,THA,2020-02-04,19
Thailand,THA,2020-02-05,25
Thailand,THA,2020-02-06,25
Thailand,THA,2020-02-07,25
Thailand,THA,2020-02-08,32
Thailand,THA,2020-02-09,32
Thailand,THA,2020-02-10,32
Thailand,THA,2020-02-11,32
Thailand,THA,2020-02-12,33
Thailand,THA,2020-02-13,33
Thailand,THA,2020-02-14,33
Thailand,THA,2020-02-15,34
Thailand,THA,2020-02-16,34
Thailand,THA,2020-02-17,34
Thailand,THA,2020-02-18,35
Thailand,THA,2020-02-19,35
Thailand,THA,2020-02-20,35
Thailand,THA,2020-02-21,35
Thailand,THA,2020-02-22,35
Thailand,THA,2020-02-23,35
Thailand,THA,2020-02-24,35
Thailand,THA,2020-02-25,37
Thailand,THA,2020-02-26,40
Thailand,THA,2020-02-27,40
Thailand,THA,2020-02-28,40
Thailand,THA,2020-02-29,42
Thailand,THA,2020-03-01,42
Thailand,THA,2020-03-02,43
Thailand,THA,2020-03-05,47
Thailand,THA,2020-03-07,50
Thailand,THA,2020-03-11,59
Thailand,THA,2020-03-12,70
Thailand,THA,2020-03-14,82
Thailand,THA,2020-03-15,82
Thailand,THA,2020-03-16,114
Thailand,THA,2020-03-17,177
Thailand,THA,2020-03-18,177
Thailand,THA,2020-03-19,177
Thailand,THA,2020-03-20,212
Thailand,THA,2020-03-21,366
Thailand,THA,2020-03-22,599
Thailand,THA,2020-03-23,721
Thailand,THA,2020-03-24,827
Thailand,THA,2020-03-25,934
Thailand,THA,2020-03-26,1045
Thailand,THA,2020-03-27,1136
Thailand,THA,2020-03-28,1136
Thailand,THA,2020-03-29,1245
Thailand,THA,2020-03-30,1388
Thailand,THA,2020-03-31,1651
Thailand,THA,2020-04-01,1651
Thailand,THA,2020-04-02,1771
Thailand,THA,2020-04-03,1875
Thailand,THA,2020-04-04,1978
Timor,TLS,2020-03-22,1
Timor,TLS,2020-03-23,1
Timor,TLS,2020-03-24,1
Timor,TLS,2020-03-25,1
Timor,TLS,2020-03-26,1
Timor,TLS,2020-03-27,1
Timor,TLS,2020-03-28,1
Timor,TLS,2020-03-29,1
Timor,TLS,2020-03-30,1
Timor,TLS,2020-03-31,1
Timor,TLS,2020-04-01,1
Timor,TLS,2020-04-02,1
Timor,TLS,2020-04-03,1
Timor,TLS,2020-04-04,1
Togo,TGO,2020-03-07,1
Togo,TGO,2020-03-15,1
Togo,TGO,2020-03-16,1
Togo,TGO,2020-03-17,1
Togo,TGO,2020-03-18,1
Togo,TGO,2020-03-19,1
Togo,TGO,2020-03-20,1
Togo,TGO,2020-03-21,9
Togo,TGO,2020-03-22,15
Togo,TGO,2020-03-23,15
Togo,TGO,2020-03-24,18
Togo,TGO,2020-03-25,18
Togo,TGO,2020-03-26,23
Togo,TGO,2020-03-27,24
Togo,TGO,2020-03-28,25
Togo,TGO,2020-03-29,28
Togo,TGO,2020-03-30,30
Togo,TGO,2020-03-31,34
Togo,TGO,2020-04-01,34
Togo,TGO,2020-04-02,36
Togo,TGO,2020-04-03,39
Togo,TGO,2020-04-04,40
Trinidad and Tobago,TTO,2020-03-13,1
Trinidad and Tobago,TTO,2020-03-14,2
Trinidad and Tobago,TTO,2020-03-15,2
Trinidad and Tobago,TTO,2020-03-16,4
Trinidad and Tobago,TTO,2020-03-17,5
Trinidad and Tobago,TTO,2020-03-18,7
Trinidad and Tobago,TTO,2020-03-19,9
Trinidad and Tobago,TTO,2020-03-20,9
Trinidad and Tobago,TTO,2020-03-21,9
Trinidad and Tobago,TTO,2020-03-22,49
Trinidad and Tobago,TTO,2020-03-23,50
Trinidad and Tobago,TTO,2020-03-24,51
Trinidad and Tobago,TTO,2020-03-25,57
Trinidad and Tobago,TTO,2020-03-26,60
Trinidad and Tobago,TTO,2020-03-27,65
Trinidad and Tobago,TTO,2020-03-28,66
Trinidad and Tobago,TTO,2020-03-29,74
Trinidad and Tobago,TTO,2020-03-30,78
Trinidad and Tobago,TTO,2020-03-31,85
Trinidad and Tobago,TTO,2020-04-01,87
Trinidad and Tobago,TTO,2020-04-02,89
Trinidad and Tobago,TTO,2020-04-03,97
Trinidad and Tobago,TTO,2020-04-04,100
Tunisia,TUN,2020-03-03,1
Tunisia,TUN,2020-03-10,2
Tunisia,TUN,2020-03-11,5
Tunisia,TUN,2020-03-12,7
Tunisia,TUN,2020-03-13,13
Tunisia,TUN,2020-03-14,16
Tunisia,TUN,2020-03-15,16
Tunisia,TUN,2020-03-16,18
Tunisia,TUN,2020-03-17,20
Tunisia,TUN,2020-03-18,24
Tunisia,TUN,2020-03-19,29
Tunisia,TUN,2020-03-20,39
Tunisia,TUN,2020-03-21,54
Tunisia,TUN,2020-03-22,60
Tunisia,TUN,2020-03-23,75
Tunisia,TUN,2020-03-24,89
Tunisia,TUN,2020-03-25,114
Tunisia,TUN,2020-03-26,173
Tunisia,TUN,2020-03-27,173
Tunisia,TUN,2020-03-28,227
Tunisia,TUN,2020-03-29,227
Tunisia,TUN,2020-03-30,278
Tunisia,TUN,2020-03-31,312
Tunisia,TUN,2020-04-01,362
Tunisia,TUN,2020-04-02,394
Tunisia,TUN,2020-04-03,455
Tunisia,TUN,2020-04-04,455
Turkey,TUR,2020-03-12,1
Turkey,TUR,2020-03-13,2
Turkey,TUR,2020-03-16,18
Turkey,TUR,2020-03-17,47
Turkey,TUR,2020-03-18,98
Turkey,TUR,2020-03-19,191
Turkey,TUR,2020-03-20,359
Turkey,TUR,2020-03-21,670
Turkey,TUR,2020-03-22,947
Turkey,TUR,2020-03-23,1236
Turkey,TUR,2020-03-24,1529
Turkey,TUR,2020-03-25,1872
Turkey,TUR,2020-03-26,2433
Turkey,TUR,2020-03-27,3629
Turkey,TUR,2020-03-28,5698
Turkey,TUR,2020-03-29,7402
Turkey,TUR,2020-03-30,9217
Turkey,TUR,2020-03-31,11535
Turkey,TUR,2020-04-01,13531
Turkey,TUR,2020-04-02,15679
Turkey,TUR,2020-04-03,18135
Turkey,TUR,2020-04-04,20921
Turks and Caicos Islands,TCA,2020-03-25,1
Turks and Caicos Islands,TCA,2020-03-26,1
Turks and Caicos Islands,TCA,2020-03-27,2
Turks and Caicos Islands,TCA,2020-03-28,2
Turks and Caicos Islands,TCA,2020-03-29,5
Turks and Caicos Islands,TCA,2020-03-30,5
Turks and Caicos Islands,TCA,2020-03-31,5
Turks and Caicos Islands,TCA,2020-04-01,5
Turks and Caicos Islands,TCA,2020-04-02,5
Turks and Caicos Islands,TCA,2020-04-03,5
Turks and Caicos Islands,TCA,2020-04-04,5
Uganda,UGA,2020-03-22,1
Uganda,UGA,2020-03-23,1
Uganda,UGA,2020-03-24,9
Uganda,UGA,2020-03-25,9
Uganda,UGA,2020-03-26,14
Uganda,UGA,2020-03-27,14
Uganda,UGA,2020-03-28,14
Uganda,UGA,2020-03-29,30
Uganda,UGA,2020-03-30,33
Uganda,UGA,2020-03-31,33
Uganda,UGA,2020-04-01,44
Uganda,UGA,2020-04-02,44
Uganda,UGA,2020-04-03,45
Uganda,UGA,2020-04-04,48
Ukraine,UKR,2020-03-04,1
Ukraine,UKR,2020-03-13,3
Ukraine,UKR,2020-03-16,3
Ukraine,UKR,2020-03-17,5
Ukraine,UKR,2020-03-18,14
Ukraine,UKR,2020-03-19,19
Ukraine,UKR,2020-03-20,26
Ukraine,UKR,2020-03-21,26
Ukraine,UKR,2020-03-22,41
Ukraine,UKR,2020-03-23,47
Ukraine,UKR,2020-03-24,73
Ukraine,UKR,2020-03-25,84
Ukraine,UKR,2020-03-26,113
Ukraine,UKR,2020-03-27,156
Ukraine,UKR,2020-03-28,218
Ukraine,UKR,2020-03-29,311
Ukraine,UKR,2020-03-30,418
Ukraine,UKR,2020-03-31,480
Ukraine,UKR,2020-04-01,549
Ukraine,UKR,2020-04-02,794
Ukraine,UKR,2020-04-03,804
Ukraine,UKR,2020-04-04,987
United Arab Emirates,ARE,2019-12-31,0
United Arab Emirates,ARE,2020-01-01,0
United Arab Emirates,ARE,2020-01-02,0
United Arab Emirates,ARE,2020-01-03,0
United Arab Emirates,ARE,2020-01-04,0
United Arab Emirates,ARE,2020-01-05,0
United Arab Emirates,ARE,2020-01-06,0
United Arab Emirates,ARE,2020-01-07,0
United Arab Emirates,ARE,2020-01-08,0
United Arab Emirates,ARE,2020-01-09,0
United Arab Emirates,ARE,2020-01-10,0
United Arab Emirates,ARE,2020-01-11,0
United Arab Emirates,ARE,2020-01-12,0
United Arab Emirates,ARE,2020-01-13,0
United Arab Emirates,ARE,2020-01-14,0
United Arab Emirates,ARE,2020-01-15,0
United Arab Emirates,ARE,2020-01-16,0
United Arab Emirates,ARE,2020-01-17,0
United Arab Emirates,ARE,2020-01-18,0
United Arab Emirates,ARE,2020-01-19,0
United Arab Emirates,ARE,2020-01-20,0
United Arab Emirates,ARE,2020-01-21,0
United Arab Emirates,ARE,2020-01-22,0
United Arab Emirates,ARE,2020-01-23,0
United Arab Emirates,ARE,2020-01-24,0
United Arab Emirates,ARE,2020-01-25,0
United Arab Emirates,ARE,2020-01-26,0
United Arab Emirates,ARE,2020-01-27,1
United Arab Emirates,ARE,2020-01-28,1
United Arab Emirates,ARE,2020-01-29,1
United Arab Emirates,ARE,2020-01-30,4
United Arab Emirates,ARE,2020-01-31,4
United Arab Emirates,ARE,2020-02-01,4
United Arab Emirates,ARE,2020-02-02,5
United Arab Emirates,ARE,2020-02-03,5
United Arab Emirates,ARE,2020-02-04,5
United Arab Emirates,ARE,2020-02-05,5
United Arab Emirates,ARE,2020-02-06,5
United Arab Emirates,ARE,2020-02-07,5
United Arab Emirates,ARE,2020-02-08,7
United Arab Emirates,ARE,2020-02-09,7
United Arab Emirates,ARE,2020-02-10,7
United Arab Emirates,ARE,2020-02-11,8
United Arab Emirates,ARE,2020-02-12,8
United Arab Emirates,ARE,2020-02-13,8
United Arab Emirates,ARE,2020-02-14,8
United Arab Emirates,ARE,2020-02-15,8
United Arab Emirates,ARE,2020-02-16,8
United Arab Emirates,ARE,2020-02-17,9
United Arab Emirates,ARE,2020-02-18,9
United Arab Emirates,ARE,2020-02-19,9
United Arab Emirates,ARE,2020-02-20,9
United Arab Emirates,ARE,2020-02-21,9
United Arab Emirates,ARE,2020-02-22,11
United Arab Emirates,ARE,2020-02-23,13
United Arab Emirates,ARE,2020-02-24,13
United Arab Emirates,ARE,2020-02-25,13
United Arab Emirates,ARE,2020-02-26,13
United Arab Emirates,ARE,2020-02-27,13
United Arab Emirates,ARE,2020-02-28,19
United Arab Emirates,ARE,2020-02-29,19
United Arab Emirates,ARE,2020-03-01,21
United Arab Emirates,ARE,2020-03-02,21
United Arab Emirates,ARE,2020-03-04,27
United Arab Emirates,ARE,2020-03-06,29
United Arab Emirates,ARE,2020-03-08,45
United Arab Emirates,ARE,2020-03-10,59
United Arab Emirates,ARE,2020-03-11,74
United Arab Emirates,ARE,2020-03-13,85
United Arab Emirates,ARE,2020-03-15,85
United Arab Emirates,ARE,2020-03-16,86
United Arab Emirates,ARE,2020-03-17,98
United Arab Emirates,ARE,2020-03-18,113
United Arab Emirates,ARE,2020-03-19,113
United Arab Emirates,ARE,2020-03-20,140
United Arab Emirates,ARE,2020-03-21,140
United Arab Emirates,ARE,2020-03-22,153
United Arab Emirates,ARE,2020-03-23,153
United Arab Emirates,ARE,2020-03-24,198
United Arab Emirates,ARE,2020-03-25,248
United Arab Emirates,ARE,2020-03-26,333
United Arab Emirates,ARE,2020-03-27,333
United Arab Emirates,ARE,2020-03-28,405
United Arab Emirates,ARE,2020-03-29,468
United Arab Emirates,ARE,2020-03-30,468
United Arab Emirates,ARE,2020-03-31,611
United Arab Emirates,ARE,2020-04-01,664
United Arab Emirates,ARE,2020-04-02,664
United Arab Emirates,ARE,2020-04-03,1024
United Arab Emirates,ARE,2020-04-04,1024
United Kingdom,GBR,2019-12-31,0
United Kingdom,GBR,2020-01-01,0
United Kingdom,GBR,2020-01-02,0
United Kingdom,GBR,2020-01-03,0
United Kingdom,GBR,2020-01-04,0
United Kingdom,GBR,2020-01-05,0
United Kingdom,GBR,2020-01-06,0
United Kingdom,GBR,2020-01-07,0
United Kingdom,GBR,2020-01-08,0
United Kingdom,GBR,2020-01-09,0
United Kingdom,GBR,2020-01-10,0
United Kingdom,GBR,2020-01-11,0
United Kingdom,GBR,2020-01-12,0
United Kingdom,GBR,2020-01-13,0
